tax_id,species,genus,family,order,class,phylum,clade,estimated_counts
945844,Massilia oculi,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2551.67809998711
414048,Pedobacter insulae,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,69.1675340766541
321983,Massilia albidiflava,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,9056.38216663025
1720254,Lysobacter humi Lee et al. 2017,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,1600.36561083621
1886785,Massilia agri,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,9293.76334645544
317,Pseudomonas syringae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,1302.21178719725
964,Herbaspirillum seropedicae,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,3768.4590745227
1776165,Pseudoduganella eburnea,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,9879.43293350324
670293,Segetibacter aerophilus,Segetibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,11584.3187965646
1749036,Dyadobacter endophyticus,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,1034.24157208297
1064516,Noviherbaspirillum canariense,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,5539.57730511629
373040,Massilia aurea,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,556.519349226298
862126,Mucilaginibacter ginsenosidivorax,Mucilaginibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,210.84557731975
1166683,Rhizobium cauense,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1457.51233014852
960,Bacteriovorax stolpii,Bacteriovorax,Bacteriovoracaceae,Bacteriovoracales,Oligoflexia,Proteobacteria,,3255.6111104003
1064518,Noviherbaspirillum soli,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,5478.42293534699
48,Archangium gephyra,Archangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,18115.780788095
1806200,Ensifer collicola,Ensifer,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1291.74966905757
198620,Pseudomonas koreensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,1026.72337749498
408657,Dyadobacter koreensis,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,45.9278601378744
1678028,Massilia sp. NR 4-1,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2548.27572437781
1237077,Cellvibrio zantedeschiae,Cellvibrio,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,,616.508503667413
2072590,Massilia armeniaca,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,8576.09289754182
246602,Pseudoduganella violaceinigra,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,4725.41795230887
946333,Rhizobacter gummiphilus,Rhizobacter,,Burkholderiales,Betaproteobacteria,Proteobacteria,,799.247251046338
1064517,Noviherbaspirillum aurantiacum,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,3848.04172606702
1854496,Microvirga soli,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1264.30650319455
2100740,Pedobacter mongoliensis,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,437.277433743114
1867796,Vitiosangium cumulatum,Vitiosangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,15064.1404229204
760117,Massilia consociata,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1329.81201115428
553636,Lysobacter korlensis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,354.191552958475
930166,Pseudomonas brassicacearum,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,452.228929194145
1673,Rhizobium viscosum,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,792.382964626449
106592,Ensifer adhaerens,Ensifer,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,3407.89298246578
990371,Daejeonella rubra,Daejeonella,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,2103.19240065443
544910,Massilia niabensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,848.771049854616
340221,Alsobacter metallidurans,Alsobacter,,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1792.9808022039
94254,Dyadobacter fermentans,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,1213.18474990665
126348,Cellvibrio gandavensis,Cellvibrio,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,,134.725724270778
1224302,Undibacterium terreum,Undibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,278.097316382401
1141882,Lysobacter mobilis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,604.760967448999
216778,Stenotrophomonas rhizophila,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,260.581851917429
362413,Flavobacterium aquidurense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,98.1438504083995
1772194,Massilia pinisoli,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,3346.10273697609
321984,Massilia plicata,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,4410.58449962483
1811225,Massilia solisilvae,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2039.97474962778
661481,Flavisolibacter ginsenosidimutans,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,3787.69031429384
1822381,Massilia chloroacetimidivorans,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,4386.67147247541
358,Agrobacterium tumefaciens,Agrobacterium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,466.86833356764
1777134,Caballeronia turbans,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2437.10169786119
442526,Massilia brevitalea,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,6104.66851293747
64002,Nevskia ramosa,Nevskia,Sinobacteraceae,Nevskiales,Gammaproteobacteria,Proteobacteria,,682.795024826499
453816,Bdellovibrio exovorus,Bdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Oligoflexia,Proteobacteria,,875.410189962461
1547922,Ideonella sakaiensis,Ideonella,,Burkholderiales,Betaproteobacteria,Proteobacteria,,1542.81245260267
2675388,Flavisolibacter galbus,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,2457.69285904206
1789691,Flaviaesturariibacter luteus,Flaviaesturariibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,2100.03653574205
758823,Vampirovibrio chlorellavorus,Vampirovibrio,,Vampirovibrionales,,Candidatus Melainabacteria,Terrabacteria group,1349.33256553833
1987382,Spirosoma horti,Spirosoma,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,48.5996881096844
1736675,Devosia sp. A16,Devosia,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1870.99283167178
651661,Dyadobacter psychrophilus,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,452.918945178539
1179672,Flavobacterium sp. KBS0721,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,24.8082472029807
587753,Pseudomonas chlororaphis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,2176.62310845737
1890295,Pseudoduganella danionis,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1817.62878498319
1120045,Rhizobium grahamii,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1950.57118303516
1892555,Flaviaesturariibacter terrae,Flaviaesturariibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,2041.43899842318
363851,Emticicia ginsengisoli,Emticicia,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,14.4861872250815
2675059,Lysobacter helvus,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,2862.16809700854
1854499,Noviherbaspirillum agri,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1367.93521697459
1536707,Massilia arvi,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1670.58904561667
1926872,Ramlibacter monticola,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,15404.7494497424
2603856,Lacisediminimonas profundi,Lacisediminimonas,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,3016.29151013721
1639646,Flavisolibacter metallilatus,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,2106.86034355857
1834519,Fibrella sp. ES10-3-2-2,Fibrella,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,932.022187317767
304,Pelomonas saccharophila,Pelomonas,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,847.763273820316
443612,Flavobacterium resistens,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,272.979855389029
367474,Caenimonas koreensis,Caenimonas,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,736.863728996773
760012,Phenylobacterium muchangponense,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,1183.84601420969
1035707,Massilia namucuonensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1039.78392499918
453817,Massilia aerilata,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,3343.46072400898
408174,Devosia insulae,Devosia,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1274.19831775203
1843099,Lacibacter nakdongensis,Lacibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,461.890530239961
247486,Curvibacter fontanus,Curvibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,316.762631835256
47883,Pseudomonas synxantha,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,1448.48130315734
1792846,Lysobacter firmicutimachus,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,305.566169032188
1706829,Sediminibacterium aquarii,Sediminibacterium,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,70.4289376307795
106590,Cupriavidus necator,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1964.53183341914
2025949,Herbaspirillum sp. meg3,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,740.844041720854
47229,Massilia timonae,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1962.11256646292
29443,Paucimonas lemoignei,Paucimonas,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1877.19961213599
708132,Oligoflexus tunisiensis,Oligoflexus,Oligoflexaceae,Oligoflexales,Oligoflexia,Proteobacteria,,3412.85818007497
1164594,Massilia yuzhufengensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1433.88512496889
1968433,Noviherbaspirillum denitrificans,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,3221.73576631218
2249356,Flavobacterium sp. HYN0086,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,552.864292459589
74314,Brevundimonas alba,Brevundimonas,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,556.889986386749
543356,Lysobacter bugurensis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,11.4227899271553
986,Flavobacterium johnsoniae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,445.229108223742
533,Beijerinckia indica,Beijerinckia,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,785.130327176777
38,Archangium disciforme,Archangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,4122.79149661101
1534110,Pseudomonas sp. DR 5-09,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,205.516358398623
2675060,Lysobacter xanthus,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,2712.85409847192
361575,Pseudarthrobacter phenanthrenivorans,Pseudarthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,316.223464818344
659014,Dyadobacter soli,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,166.522902723591
1949069,Massilia buxea,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,438.575115685088
2590774,Pseudarthrobacter sp. NIBRBAC000502771,Pseudarthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,337.774914309296
959,Bdellovibrio bacteriovorus,Bdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Oligoflexia,Proteobacteria,,1585.1438548833
1708790,Altererythrobacter rigui,Altererythrobacter,Erythrobacteraceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,308.647764229528
1176535,Lysobacter hankyongensis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,1074.14233155853
363852,Pedobacter ginsengisoli,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,241.370608149098
1591085,Dyadobacter jiangsuensis,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,676.588935821341
231434,Beijerinckia mobilis,Beijerinckia,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,706.644598980018
1938606,Janthinobacterium sp. LM6,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,355.710234635831
1811224,Massilia terrae,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2364.32154001808
2027860,Mucilaginibacter rubeus,Mucilaginibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,234.522328496253
2489595,Glaciecola sp. THG-3.7,Glaciecola,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,,27.1594833114678
502331,Mucilaginibacter panaciglaebae,Mucilaginibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,455.418261939244
1864509,Rhizobium altiplani,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1722.9400577446
1781165,Lysobacter rhizophilus,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,849.518168312272
80866,Delftia acidovorans,Delftia,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,92.9615353119314
60036,Geobacter pelophilus,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,,87.3388950392802
75659,Duganella zoogloeoides,Duganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,844.05667962572
648894,Massilia jejuensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,381.001769491235
2026176,Massilia phosphatilytica,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,966.902500349066
2497863,Janthinobacterium sp. 17J80-10,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,839.820413639332
2039631,Ramlibacter alkalitolerans,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,9740.369065367
55508,Janthinobacterium agaricidamnosum,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,961.633155998362
709839,Noviherbaspirillum autotrophicum,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1712.88778341772
104087,Pseudomonas frederiksbergensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,755.517654026799
29534,Flavobacterium saccharophilum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,84.9858692491627
2201356,Pseudomonas sp. 31-12,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,988.79985974735
1036780,Bosea robiniae,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,421.385889738869
2290922,Lysobacter sp. TY2-98,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,2249.74375136664
401558,Deinococcus cellulosilyticus,Deinococcus,Deinococcaceae,Deinococcales,Deinococci,Deinococcus-Thermus,Terrabacteria group,116.797049279341
564064,Spirosoma rigui,Spirosoma,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,268.197918986428
1658665,Mitsuaria sp. 7,Mitsuaria,,Burkholderiales,Betaproteobacteria,Proteobacteria,,1154.67962122205
1260987,Noviherbaspirillum malthae,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,897.29588668507
321982,Massilia dura,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,526.110963384516
34073,Variovorax paradoxus,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,805.857875886042
391953,Aquincola tertiaricarbonis,Aquincola,,Burkholderiales,Betaproteobacteria,Proteobacteria,,1186.72504485578
1207075,Pseudomonas sp. UW4,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,824.060857475383
1617283,Flavobacterium nitrogenifigens,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,138.101111363345
2202254,Deinococcus irradiatisoli,Deinococcus,Deinococcaceae,Deinococcales,Deinococci,Deinococcus-Thermus,Terrabacteria group,25.3697082542966
2590869,Janthinobacterium sp. SNU WT3,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,343.643494046109
384,Rhizobium leguminosarum,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,837.788884798327
89968,Hymenobacter gelipurpurascens,Hymenobacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,83.1565462137329
2575867,Ilyomonas limi,Ilyomonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,440.92056979709
538021,Mucilaginibacter ximonensis,Mucilaginibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,123.544604310757
1303090,Massilia kyonggiensis,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,504.707306891678
2559074,Pseudomonas sp. S150,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,1047.81730995069
1524097,Massilia glaciei,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,339.386997834514
36863,Ideonella dechloratans,Ideonella,,Burkholderiales,Betaproteobacteria,Proteobacteria,,1106.67005954749
346179,Herbaspirillum rhizosphaerae,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,329.511934351079
573739,Oxalicibacterium horti,Oxalicibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,464.20513097043
360411,Bellilinea caldifistulae,Bellilinea,Anaerolineaceae,Anaerolineales,Anaerolineae,Chloroflexi,Terrabacteria group,393.32547121737
454148,Roseibacillus persicicus,Roseibacillus,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,67.2698935026287
52,Chondromyces crocatus,Chondromyces,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,258.323047846009
1841482,Flavitalea antarctica,Flavitalea,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,95.2306058405732
547122,Thioalbus denitrificans,Thioalbus,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria,Proteobacteria,,84.4890333864376
1436998,Nitrospira lenta,Nitrospira,Nitrospiraceae,Nitrospirales,Nitrospira,Nitrospirae,,286.626175371772
1288494,Nitrosospira lacus,Nitrosospira,Nitrosomonadaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,,480.030035586741
404589,Anaeromyxobacter sp. Fw109-5,Anaeromyxobacter,Anaeromyxobacteraceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,399.905566860855
48467,Prosthecobacter debontii,Prosthecobacter,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,197.88288517707
1792502,Puia dinghuensis,Puia,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,165.62902042427
714109,Phytomonospora endophytica,Phytomonospora,Micromonosporaceae,Micromonosporales,Actinobacteria,Actinobacteria,Terrabacteria group,19.3407811792499
1081799,Thermomarinilinea lacunifontana,Thermomarinilinea,Anaerolineaceae,Anaerolineales,Anaerolineae,Chloroflexi,Terrabacteria group,145.824069308702
1402137,Microvirga zambiensis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,2133.99498288485
1550,Clostridium subterminale,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,259.319543615067
490089,Cerasicoccus maritimus,Cerasicoccus,Puniceicoccaceae,Puniceicoccales,Opitutae,Verrucomicrobia,PVC group,297.505515053782
454144,Persicirhabdus sediminis,Persicirhabdus,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,1416.42535200184
1156395,Dissulfuribacter thermophilus,Dissulfuribacter,,,Deltaproteobacteria,Proteobacteria,,350.459790583523
349316,Luedemannella flava,Luedemannella,Micromonosporaceae,Micromonosporales,Actinobacteria,Actinobacteria,Terrabacteria group,207.267517351819
286727,Azospirillum oryzae,Azospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,12.3565973385901
35751,Sporichthya polymorpha,Sporichthya,Sporichthyaceae,Sporichthyales,Actinobacteria,Actinobacteria,Terrabacteria group,47.6854403817823
336810,Candidatus Sulcia muelleri,Candidatus Sulcia,,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,305.485734054751
244734,Bradyrhizobium betae,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,109.381959477604
28187,Acetohalobium arabaticum,Acetohalobium,Halobacteroidaceae,Halanaerobiales,Clostridia,Firmicutes,Terrabacteria group,197.588710329836
1176534,Lysobacter sediminicola,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,140.601210892297
457923,Massilia haematophila,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,368.337848381815
940145,Flavisolibacter rigui,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,529.841581691485
436515,Variovorax boronicumulans,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,414.575377526841
2010972,Caulobacter rhizosphaerae,Caulobacter,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,111.573535806093
1280370,Tumebacillus lipolyticus,Tumebacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,565.162453073329
2670334,Lottiidibacillus patelloidae,Lottiidibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,21.0462294280757
297,Hydrogenophilus thermoluteolus,Hydrogenophilus,Hydrogenophilaceae,Hydrogenophilales,Hydrogenophilalia,Proteobacteria,,64.4581665493634
184914,Corallococcus coralloides,Corallococcus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,614.887182202308
86957,Selenomonas lacticifex,Selenomonas,Selenomonadaceae,Selenomonadales,Negativicutes,Firmicutes,Terrabacteria group,895.125890047224
498055,Arenimonas oryziterrae,Arenimonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,1133.19302629523
1978229,Beijerinckiaceae bacterium,,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,265.253109687082
1644131,Janthinobacterium sp. 1_2014MBL_MicDiv,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,325.099151492907
40324,Stenotrophomonas maltophilia,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,782.505663814657
2071607,Sphingomonas rhizophila,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,665.133091433443
83450,Archangium minus,Archangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1544.33748752254
35,Corallococcus macrosporus,Corallococcus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1652.48373872517
43,Cystobacter fuscus,Cystobacter,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1478.03937314443
363885,Lysobacter panaciterrae,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,589.76240809751
2594473,Sphingomonas sp. AE3,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,146.736491691417
1484693,Rhodoferax saidenbachensis,Rhodoferax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,57.024198956568
394095,Pyxidicoccus fallax,Pyxidicoccus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1951.6049579725
2572087,Candidatus Saccharibacteria bacterium oral taxon 955,,,,,Candidatus Saccharibacteria,Bacteria candidate phyla,510.320377920047
1332188,Candidatus Saccharimonas aalborgensis,Candidatus Saccharimonas,,,,Candidatus Saccharibacteria,Bacteria candidate phyla,174.466853187342
394091,Cystobacter badius,Cystobacter,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,989.583216018521
