tax_id,species,genus,family,order,class,phylum,clade,estimated_counts
1811225,Massilia solisilvae,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,454.93428150164
1288027,Arcticibacter svalbardensis,Arcticibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,37.0373727640877
1581172,Arthrobacter pokkalii,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,227.89092176762
1303477,Daejeonella huanghensis,Daejeonella,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,24.140890140394
198620,Pseudomonas koreensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,618.786068662114
299567,Adhaeribacter aquaticus,Adhaeribacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,343.17908129643
1465823,Noviherbaspirillum massiliense,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1262.99304015429
1259464,Arcticibacter pallidicorallinus,Arcticibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,13.5228784874439
246602,Pseudoduganella violaceinigra,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,830.248562790435
380,Sinorhizobium fredii,Sinorhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,32.2490671007676
587753,Pseudomonas chlororaphis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,323.709587308181
2033,Microbacterium testaceum,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,264.573129329245
863372,Herbaspirillum huttiense,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,233.197197215603
709839,Noviherbaspirillum autotrophicum,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,733.886123188692
661481,Flavisolibacter ginsenosidimutans,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1597.82593680558
2527873,Paenibacillus thalictri,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,319.99574772144
864069,Microvirga lotononidis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1927.82082809836
1673,Rhizobium viscosum,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,776.146091635765
861532,Ammoniphilus resinae,Ammoniphilus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,105.381039145646
1122943,Daejeonella oryzae,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,182.420404678484
1968433,Noviherbaspirillum denitrificans,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,807.525602578583
1938606,Janthinobacterium sp. LM6,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,79.4083512030214
1834438,Pedobacter quisquiliarum,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,40.23172436024
94254,Dyadobacter fermentans,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,321.990427167446
368607,Janthinobacterium svalbardensis,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,30.3505624937901
993070,Pseudarthrobacter enclensis,Pseudarthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,14.5187915394937
363259,Kaistia granuli,Kaistia,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,29.5707883741327
317,Pseudomonas syringae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,242.477879847451
940145,Flavisolibacter rigui,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,392.629233940249
960,Bacteriovorax stolpii,Bacteriovorax,Bacteriovoracaceae,Bacteriovoracales,Oligoflexia,Proteobacteria,,60.6082611974513
670292,Microvirga aerilata,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1678.54406752823
346179,Herbaspirillum rhizosphaerae,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,717.997125600733
398052,Daejeonella composti,Daejeonella,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,49.5154104831359
2082949,Microvirga sp. 17 mud 1-3,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1062.34281805309
80842,Herbaspirillum rubrisubalbicans,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,421.508172834094
1789691,Flaviaesturariibacter luteus,Flaviaesturariibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,334.008428376226
2590869,Janthinobacterium sp. SNU WT3,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,51.0012403670839
225844,Alkalihalobacillus algicola,Alkalihalobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,21.8122233110123
1656888,Flavisolibacter aluminii,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,891.552163468631
393003,Chitinophaga ginsengisegetis,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1444.6742893346
1260987,Noviherbaspirillum malthae,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,445.870140961636
40324,Stenotrophomonas maltophilia,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,118.667310019397
1357915,Arthrobacter sp. QXT-31,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,621.980377316598
1120045,Rhizobium grahamii,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1349.31219200449
1827305,Stenotrophomonas sp. MYb57,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,94.4201395503681
358,Agrobacterium tumefaciens,Agrobacterium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,452.710323057641
186651,Microvirga subterranea,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1183.56092908083
211146,Paenarthrobacter nitroguajacolicus,Paenarthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,521.924903046134
572036,Daejeonella lutea,Daejeonella,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,608.036756120895
414050,Lysobacter dokdonensis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,615.913515966782
1864509,Rhizobium altiplani,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1214.14995239758
1224302,Undibacterium terreum,Undibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,60.2719876147652
1591085,Dyadobacter jiangsuensis,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,306.233095760141
2674991,Cohnella candidum,Cohnella,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,291.908229985442
1854499,Noviherbaspirillum agri,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,416.127820527442
670289,Adhaeribacter aerolatus,Adhaeribacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,80.3828251861647
1781167,Ramlibacter rhizophilus,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,1313.02677198709
1128671,Microvirga arabica,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,542.260352532029
1036780,Bosea robiniae,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,548.988937509861
2028345,Pusillimonas sp. ye3,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,22.5852090466197
1822381,Massilia chloroacetimidivorans,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,301.827385834251
85698,Achromobacter xylosoxidans,Achromobacter,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,140.764226103866
1128670,Microvirga makkahensis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1229.81146892714
384,Rhizobium leguminosarum,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,339.445746901472
55508,Janthinobacterium agaricidamnosum,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,403.184633029898
1302690,Cnuella takakiae,Cnuella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,194.709378124392
1892555,Flaviaesturariibacter terrae,Flaviaesturariibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,54.1284358107427
1811224,Massilia terrae,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,485.032850856946
341045,Herbaspirillum hiltneri,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,187.968321230033
1665,Arthrobacter globiformis,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,623.036859337963
656366,Arthrobacter alpinus,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,38.6711999084715
363850,Dyadobacter ginsengisoli,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,99.227648638196
2575867,Ilyomonas limi,Ilyomonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,155.634511518282
1921566,Nocardioides cavernae,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,65.2805797075315
573741,Oxalicibacterium faecigallinarum,Oxalicibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,14.5158564528481
1644131,Janthinobacterium sp. 1_2014MBL_MicDiv,Janthinobacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,92.0249466827254
2601898,Noviherbaspirillum sp. UKPF54,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,102.702994252593
1450165,Aggregicoccus edonensis,Aggregicoccus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,500.998963628395
1166683,Rhizobium cauense,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,833.763738230129
67774,Neorhizobium huautlense,Neorhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,25.4655636237323
354356,Niastella koreensis,Niastella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1234.84565678079
433654,Nocardioides tritolerans,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,406.17908475819
708199,Flavitalea gansuensis,Flavitalea,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1128.80733579768
1806200,Ensifer collicola,Ensifer,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,482.462765612921
943830,Tardiphaga robiniae,Tardiphaga,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,724.577843424212
340221,Alsobacter metallidurans,Alsobacter,,Rhizobiales,Alphaproteobacteria,Proteobacteria,,683.531521909644
367474,Caenimonas koreensis,Caenimonas,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,289.556170244401
1162966,Naasia aerilata,Naasia,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,303.470420018711
1443434,Brevundimonas denitrificans,Brevundimonas,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,36.148877888523
74314,Brevundimonas alba,Brevundimonas,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,229.49667914054
408174,Devosia insulae,Devosia,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,751.713483401232
760012,Phenylobacterium muchangponense,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,549.862839039859
1892855,Sphingosinicella sp. BN140058,Sphingosinicella,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,991.283882647261
1813876,Phenylobacterium hankyongense,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,767.892482311098
1677,Arthrobacter pascens,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,147.748422593278
1168730,Nocardioides glacieisoli,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,34.3156414237038
1736675,Devosia sp. A16,Devosia,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,1116.16319481505
634770,Nocardioides caricicola,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,446.639286821759
529704,Frateuria terrea,Frateuria,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,1027.20443213804
1978229,Beijerinckiaceae bacterium,,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,368.425699579234
455078,Rhodocytophaga aerolata,Rhodocytophaga,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,989.931231899512
363837,Chitinophaga ginsengisoli,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1346.1351705268
2259033,Blastococcus deserti,Blastococcus,Geodermatophilaceae,Geodermatophilales,Actinobacteria,Actinobacteria,Terrabacteria group,127.657437807601
231434,Beijerinckia mobilis,Beijerinckia,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,401.698293571083
150026,Leifsonia shinshuensis,Leifsonia,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,196.456187748914
104663,Chitinophaga filiformis,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,1290.75678195138
1332188,Candidatus Saccharimonas aalborgensis,Candidatus Saccharimonas,,,,Candidatus Saccharibacteria,Bacteria candidate phyla,284.858606106477
1343896,Pontibacter deserti,Pontibacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,30.8834374112375
2071607,Sphingomonas rhizophila,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,41.5523438217426
1859460,Luteolibacter flavescens,Luteolibacter,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,PVC group,53.9271346308872
60548,Paraburkholderia graminis,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2054.7448798917
1795631,Variovorax sp. PAMC 28711,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,108.167379125371
1639646,Flavisolibacter metallilatus,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,640.970434943562
38502,Blastococcus aggregatus,Blastococcus,Geodermatophilaceae,Geodermatophilales,Actinobacteria,Actinobacteria,Terrabacteria group,121.678295372435
1756185,Nocardioides opuntiae,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,121.652426428791
1743261,Lysobacter terricola,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,344.984002560919
1156355,Paenibacillus taihuensis,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,161.205777162632
2674989,Pontibacter chitinilyticus,Pontibacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,28.3511530230832
1225564,Microvirga vignae,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,262.255711605907
1564162,Blastococcus colisei,Blastococcus,Geodermatophilaceae,Geodermatophilales,Actinobacteria,Actinobacteria,Terrabacteria group,102.666094806312
959,Bdellovibrio bacteriovorus,Bdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Oligoflexia,Proteobacteria,,263.330171760224
2058179,Pontibacter brevis,Pontibacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,20.0873108853591
1682650,Microvirga pakistanensis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,340.592969715378
492774,Rhizobium alamii,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,299.066271324013
138336,Blastococcus saxobsidens,Blastococcus,Geodermatophilaceae,Geodermatophilales,Actinobacteria,Actinobacteria,Terrabacteria group,175.679220893248
109465,Nocardioides pyridinolyticus,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,195.840472726332
31996,Beijerinckia derxii,Beijerinckia,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,16.0471964308927
554312,Paenibacillus rigui,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,1253.22674032349
79329,Chitinophaga pinensis,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,563.840806769777
400774,Nocardioides panacihumi,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,725.792361636085
1294048,Psychroglaciecola arctica,Psychroglaciecola,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,311.932896699254
1575,Leifsonia xyli,Leifsonia,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,492.093298078789
203799,Nocardioides aquiterrae,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,176.780709006596
324057,Paenibacillus sp. JDR-2,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,1238.11456154595
1708790,Altererythrobacter rigui,Altererythrobacter,Erythrobacteraceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,167.130729051004
134536,Paraburkholderia caledonica,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,2528.94297078964
640512,Burkholderia sp. CCGE1003,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,150.921724929688
44253,Paenibacillus validus,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,451.155403340436
2528026,Planctomycetes bacterium Mal4,,,,,Planctomycetes,PVC group,145.892095126996
2220073,Bdellovibrio sp. NC01,Bdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Oligoflexia,Proteobacteria,,28.5980220308874
446,Legionella pneumophila,Legionella,Legionellaceae,Legionellales,Gammaproteobacteria,Proteobacteria,,96.218993882277
688913,Ohtaekwangia kribbensis,Ohtaekwangia,Fulvivirgaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,198.931742782423
48,Archangium gephyra,Archangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1023.13621026319
394096,Hyalangium minutum,Hyalangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,1629.8187279414
533,Beijerinckia indica,Beijerinckia,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,244.976370324641
2670334,Lottiidibacillus patelloidae,Lottiidibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,155.946406409923
57975,Burkholderia thailandensis,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,563.00645544834
2527968,Planctomycetes bacterium Q31a,,,,,Planctomycetes,PVC group,417.2797427912
1634993,Reyranella terrae,Reyranella,,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,171.961692389755
1632865,Pirellula sp. SH-Sr6A,Pirellula,Pirellulaceae,Pirellulales,Planctomycetia,Planctomycetes,PVC group,223.865433156011
381,Mesorhizobium loti,Mesorhizobium,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,154.462372283675
157838,Bacillus shackletonii,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,79.8870268037202
490570,Phycicoccus ginsenosidimutans,Phycicoccus,Intrasporangiaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,23.3839975749153
758823,Vampirovibrio chlorellavorus,Vampirovibrio,,Vampirovibrionales,,Candidatus Melainabacteria,Terrabacteria group,255.643950309834
1836198,Variovorax ureilyticus,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,30.9342022434551
688867,Ohtaekwangia koreensis,Ohtaekwangia,Fulvivirgaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,440.394441712064
2078013,Microvirga calopogonii,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,535.430106173783
104662,Chitinophaga japonensis,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,50.1907523032988
904295,Bacillus ginsengisoli,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,28.7906059401321
420324,Microvirga lupini,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,170.281800192272
1777141,Caballeronia pedi,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,364.274542681265
86957,Selenomonas lacticifex,Selenomonas,Selenomonadaceae,Selenomonadales,Negativicutes,Firmicutes,Terrabacteria group,13.2259332426553
456827,Candidatus Cloacimonas acidaminovorans,Candidatus Cloacimonas,,,,Candidatus Cloacimonetes,FCB group,47.6716621328006
64002,Nevskia ramosa,Nevskia,Sinobacteraceae,Nevskiales,Gammaproteobacteria,Proteobacteria,,13.9274662139249
293647,Byssovorax cruenta,Byssovorax,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,356.772551965966
128,Isosphaera pallida,Isosphaera,Isosphaeraceae,Isosphaerales,Planctomycetia,Planctomycetes,PVC group,73.4427761042737
360054,Bryobacter aggregatus,Bryobacter,Bryobacteraceae,Bryobacterales,Acidobacteriia,Acidobacteria,,271.039513934877
1465756,Peptoniphilus grossensis,Peptoniphilus,Peptoniphilaceae,Tissierellales,Tissierellia,Firmicutes,Terrabacteria group,143.434884636661
56946,Afipia broomeae,Afipia,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,214.636242937908
412689,Humibacillus xanthopallidus,Humibacillus,Intrasporangiaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,48.4154661980695
336810,Candidatus Sulcia muelleri,Candidatus Sulcia,,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,60.6984645527659
2511995,Pseudolysobacter antarcticus,Pseudolysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,98.2947725368123
467093,Ilumatobacter nonamiensis,Ilumatobacter,Ilumatobacteraceae,Acidimicrobiales,Acidimicrobiia,Actinobacteria,Terrabacteria group,245.008233551408
380628,Lysobacter niabensis,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,68.170066047949
1017354,Rubrobacter bracarensis,Rubrobacter,Rubrobacteraceae,Rubrobacterales,Rubrobacteria,Actinobacteria,Terrabacteria group,46.7687053364647
1636152,Planctomyces sp. SH-PL62,Planctomyces,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,PVC group,98.4657605792797
47496,Pedomicrobium australicum,Pedomicrobium,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,69.5757920789567
1391653,Vulgatibacter incomptus,Vulgatibacter,Vulgatibacteraceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,101.169030021674
1640866,Parviterribacter multiflagellatus,Parviterribacter,Parviterribacteraceae,Solirubrobacterales,Thermoleophilia,Actinobacteria,Terrabacteria group,596.688466617249
174633,Candidatus Kuenenia stuttgartiensis,Candidatus Kuenenia,Candidatus Brocadiaceae,Candidatus Brocadiales,Candidatus Brocadiae,Planctomycetes,PVC group,244.895333215504
340071,Criblamydia sequanensis,Criblamydia,Criblamydiaceae,Parachlamydiales,Chlamydiia,Chlamydiae,PVC group,14.2078431350804
515499,Bradyrhizobium rifense,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,42.3897913999752
1491,Clostridium botulinum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,17.0692094555227
1033741,Microvirga massiliensis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,55.7541288177268
1246,Leuconostoc lactis,Leuconostoc,Leuconostocaceae,Lactobacillales,Bacilli,Firmicutes,Terrabacteria group,92.0614917351993
1041768,Methylacidimicrobium tartarophylax,Methylacidimicrobium,,,,Verrucomicrobia,PVC group,96.8747521159339
1475481,Mizugakiibacter sediminis,Mizugakiibacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,28.9342854144062
748811,Sulfuritalea hydrogenivorans,Sulfuritalea,Sterolibacteriaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,,35.0286039091383
1206085,Jatrophihabitans endophyticus,Jatrophihabitans,Frankiaceae,Frankiales,Actinobacteria,Actinobacteria,Terrabacteria group,28.3055005464005
768535,Acidipila rosea,Acidipila,Acidobacteriaceae,Acidobacteriales,Acidobacteriia,Acidobacteria,,42.147926306313
182640,Kribbella flavida,Kribbella,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,29.4972387484179
656178,Pandoraea vervacti,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,17.6073429538325
75659,Duganella zoogloeoides,Duganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,31.0783698900905
2303750,Stenotrophomonas sp. G4,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,177.847490473763
1462440,Duganella ginsengisoli,Duganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,21.7467776812737
538966,Dyadobacter sp. 32,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,159.985165368395
2546450,Stenotrophomonas sp. DAIF1,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,68.4917962458732
217204,Achromobacter insolitus,Achromobacter,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,82.809875470786
